+----------------------------+-------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+----------------------------+-------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------------------------------------+
| Mod name                   | Registry name                                   | BlockID | Subtypes | Item ID | Item meta | Display name                                         | Exists | Ore Dict keys                                                           |
| Thaumcraft                 | thaumcraft:slab_greatwood                       |    1133 |    false |    4640 |         0 | Greatwood Slab                                       | true   | slabWood                                                                |
| Thaumcraft                 | thaumcraft:slab_silverwood                      |    1135 |    false |    4641 |         0 | Silverwood Slab                                      | true   | slabWood                                                                |
| Thaumcraft                 | thaumcraft:smelter_aux                          |    1238 |    false |    4743 |         0 | Auxiliary Slurry Pump                                | true   |                                                                         |
| Thaumcraft                 | thaumcraft:smelter_basic                        |    1235 |    false |    4740 |         0 | Essentia Smeltery                                    | true   |                                                                         |
| Thaumcraft                 | thaumcraft:smelter_thaumium                     |    1236 |    false |    4741 |         0 | Thaumium Essentia Smeltery                           | true   |                                                                         |
| Thaumcraft                 | thaumcraft:smelter_vent                         |    1239 |    false |    4744 |         0 | Auxiliary Venting Port                               | true   |                                                                         |
| Thaumcraft                 | thaumcraft:smelter_void                         |    1237 |    false |    4742 |         0 | Void Metal Essentia Smeltery                         | true   |                                                                         |
| Thaumcraft                 | thaumcraft:spa                                  |    1259 |    false |    4764 |         0 | Arcane Spa                                           | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stabilizer                           |    1269 |    false |    4774 |         0 | Stabilizer                                           | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stairs_ancient                       |    1111 |    false |    4622 |         0 | Ancient Stone Stairs                                 | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stairs_arcane                        |    1109 |    false |    4620 |         0 | Arcane Stone Stairs                                  | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stairs_arcane_brick                  |    1110 |    false |    4621 |         0 | Arcane Brick Stairs                                  | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stairs_greatwood                     |    1131 |    false |    4638 |         0 | Greatwood Stairs                                     | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stairs_silverwood                    |    1132 |    false |    4639 |         0 | Silverwood Stairs                                    | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stone_ancient                        |    1102 |    false |    4613 |         0 | Ancient Stone                                        | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stone_ancient_doorway                |    1106 |    false |    4617 |         0 | Ancient Barrier                                      | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stone_ancient_glyphed                |    1105 |    false |    4616 |         0 | Glyphed Stone                                        | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stone_ancient_rock                   |    1104 |    false |    4615 |         0 | Ancient Rock                                         | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stone_ancient_tile                   |    1103 |    false |    4614 |         0 | Ancient Stone Tile                                   | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stone_arcane                         |    1100 |    false |    4611 |         0 | Arcane Stone                                         | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stone_arcane_brick                   |    1101 |    false |    4612 |         0 | Arcane Stone Brick                                   | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stone_eldritch_tile                  |    1107 |    false |    4618 |         0 | Eldritch Stone                                       | true   |                                                                         |
| Thaumcraft                 | thaumcraft:stone_porous                         |    1108 |    false |    4619 |         0 | Porous Stone                                         | true   |                                                                         |
| Thaumcraft                 | thaumcraft:table_stone                          |    1155 |    false |    4660 |         0 | Stone Table                                          | true   |                                                                         |
| Thaumcraft                 | thaumcraft:table_wood                           |    1154 |    false |    4659 |         0 | Wood Table                                           | true   |                                                                         |
| Thaumcraft                 | thaumcraft:taint_crust                          |    1147 |    false |    4652 |         0 | Crusted Taint                                        | true   |                                                                         |
| Thaumcraft                 | thaumcraft:taint_feature                        |    1151 |    false |    4656 |         0 | Swollen Taint                                        | true   |                                                                         |
| Thaumcraft                 | thaumcraft:taint_fibre                          |    1146 |    false |    4651 |         0 | Fibrous Taint                                        | true   |                                                                         |
| Thaumcraft                 | thaumcraft:taint_geyser                         |    1150 |    false |    4655 |         0 | Taint Geyser                                         | true   |                                                                         |
| Thaumcraft                 | thaumcraft:taint_log                            |    1152 |    false |    4657 |         0 | Taintwood Log                                        | true   |                                                                         |
| Thaumcraft                 | thaumcraft:taint_rock                           |    1149 |    false |    4654 |         0 | Tainted Rock                                         | true   |                                                                         |
| Thaumcraft                 | thaumcraft:taint_soil                           |    1148 |    false |    4653 |         0 | Tainted Soil                                         | true   |                                                                         |
| Thaumcraft                 | thaumcraft:thaumatorium                         |    1256 |    false |    4761 |         0 | Thaumatorium                                         | true   |                                                                         |
| Thaumcraft                 | thaumcraft:thaumatorium_top                     |    1257 |    false |    4762 |         0 | Thaumatorium                                         | true   |                                                                         |
| Thaumcraft                 | thaumcraft:tube                                 |    1244 |    false |    4749 |         0 | Essentia Tube                                        | true   |                                                                         |
| Thaumcraft                 | thaumcraft:tube_buffer                          |    1249 |    false |    4754 |         0 | Essentia Buffer                                      | true   |                                                                         |
| Thaumcraft                 | thaumcraft:tube_filter                          |    1248 |    false |    4753 |         0 | Filtered Essentia Tube                               | true   |                                                                         |
| Thaumcraft                 | thaumcraft:tube_oneway                          |    1247 |    false |    4752 |         0 | Directional Essentia Tube                            | true   |                                                                         |
| Thaumcraft                 | thaumcraft:tube_restrict                        |    1246 |    false |    4751 |         0 | Restricted Essentia Tube                             | true   |                                                                         |
| Thaumcraft                 | thaumcraft:tube_valve                           |    1245 |    false |    4750 |         0 | Essentia Valve                                       | true   |                                                                         |
| Thaumcraft                 | thaumcraft:vis_battery                          |    1220 |    false |    4725 |         0 | Vis Battery                                          | true   |                                                                         |
| Thaumcraft                 | thaumcraft:vis_generator                        |    1270 |    false |    4775 |         0 | Vis Generator                                        | true   |                                                                         |
| Thaumcraft                 | thaumcraft:vishroom                             |    1128 |    false |    4635 |         0 | Vishroom                                             | true   |                                                                         |
| Thaumcraft                 | thaumcraft:void_siphon                          |    1274 |    false |    4779 |         0 | Void Siphon                                          | true   |                                                                         |
| Thaumcraft                 | thaumcraft:wand_workbench                       |    1242 |    false |    4747 |         0 | Focal Manipulator                                    | true   |                                                                         |
| The Twilight Forest        | twilightforest:aurora_block                     |    1315 |    false |    5496 |         0 | Aurora Block                                         | true   |                                                                         |
| The Twilight Forest        | twilightforest:aurora_pillar                    |    1323 |    false |    5504 |         0 | Aurora Pillar                                        | true   |                                                                         |
| The Twilight Forest        | twilightforest:aurora_slab                      |    1324 |    false |    5505 |         0 | Aurora Slab                                          | true   |                                                                         |
| The Twilight Forest        | twilightforest:auroralized_glass                |    1372 |    false |    5547 |         0 | Auroralized Glass                                    | true   |                                                                         |
| The Twilight Forest        | twilightforest:block_storage                    |    1360 |     true |    5536 |         0 | Block of Ironwood                                    | true   |                                                                         |
| The Twilight Forest        | twilightforest:block_storage                    |    1360 |     true |    5536 |         1 | Block of Fiery Metal                                 | true   | blockFiery                                                              |
| The Twilight Forest        | twilightforest:block_storage                    |    1360 |     true |    5536 |         2 | Block of Steeleaf                                    | true   | blockSteeleaf                                                           |
| The Twilight Forest        | twilightforest:block_storage                    |    1360 |     true |    5536 |         3 | Block of Arctic Fur                                  | true   |                                                                         |
| The Twilight Forest        | twilightforest:block_storage                    |    1360 |     true |    5536 |         4 | Block of Carminite                                   | true   |                                                                         |
| The Twilight Forest        | twilightforest:boss_spawner                     |    1298 |     true |    5480 |         0 | Naga Spawner                                         | true   |                                                                         |
| The Twilight Forest        | twilightforest:boss_spawner                     |    1298 |     true |    5480 |         1 | Lich Spawner                                         | true   |                                                                         |
| The Twilight Forest        | twilightforest:boss_spawner                     |    1298 |     true |    5480 |         2 | Hydra Spawner                                        | true   |                                                                         |
| The Twilight Forest        | twilightforest:boss_spawner                     |    1298 |     true |    5480 |         3 | Ur-Ghast Spawner                                     | true   |                                                                         |
| The Twilight Forest        | twilightforest:boss_spawner                     |    1298 |     true |    5480 |         4 | Knight Phantoms Spawner                              | true   |                                                                         |
| The Twilight Forest        | twilightforest:boss_spawner                     |    1298 |     true |    5480 |         5 | Snow Queen Spawner                                   | true   |                                                                         |
| The Twilight Forest        | twilightforest:boss_spawner                     |    1298 |     true |    5480 |         6 | Minoshroom Spawner                                   | true   |                                                                         |
| The Twilight Forest        | twilightforest:boss_spawner                     |    1298 |     true |    5480 |         7 | Alpha Yeti Spawner                                   | true   |                                                                         |
| The Twilight Forest        | twilightforest:boss_spawner                     |    1298 |     true |    5480 |         9 | tile.twilightforest.BossSpawner.9.name               | true   |                                                                         |
| The Twilight Forest        | twilightforest:burnt_thorns                     |    1318 |    false |    5499 |         0 | Burnt Thorns                                         | true   |                                                                         |
| The Twilight Forest        | twilightforest:canopy_button                    |    1388 |    false |    5565 |         0 | Canopy Button                                        | true   |                                                                         |
| The Twilight Forest        | twilightforest:canopy_door                      |    1389 |    false |         |           | item.twilightforest.CanopyDoor.name                  | true   |                                                                         |
| The Twilight Forest        | twilightforest:canopy_doubleslab                |    1387 |    false |         |           | Canopy Slab                                          | true   |                                                                         |
| The Twilight Forest        | twilightforest:canopy_fence                     |    1391 |    false |    5568 |         0 | Canopy Fence                                         | true   | fenceWood                                                               |
| The Twilight Forest        | twilightforest:canopy_gate                      |    1392 |    false |    5569 |         0 | Canopy Gate                                          | true   | fenceGateWood                                                           |
| The Twilight Forest        | twilightforest:canopy_planks                    |    1384 |    false |    5562 |         0 | Canopy Planks                                        | true   | plankWood                                                               |
| The Twilight Forest        | twilightforest:canopy_plate                     |    1393 |    false |    5570 |         0 | Canopy Pressure Plate                                | true   |                                                                         |
| The Twilight Forest        | twilightforest:canopy_slab                      |    1386 |    false |    5564 |         0 | Canopy Slab                                          | true   | slabWood                                                                |
| The Twilight Forest        | twilightforest:canopy_stairs                    |    1385 |    false |    5563 |         0 | Canopy Stairs                                        | true   | stairWood                                                               |
| The Twilight Forest        | twilightforest:canopy_trapdoor                  |    1390 |    false |    5567 |         0 | Canopy Trapdoor                                      | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_brick                     |    1343 |     true |    5523 |         0 | Castle Brick                                         | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_brick                     |    1343 |     true |    5523 |         1 | Worn Castle Brick                                    | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_brick                     |    1343 |     true |    5523 |         2 | Cracked Castle Brick                                 | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_brick                     |    1343 |     true |    5523 |         3 | Castle Roof Tile                                     | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_brick                     |    1343 |     true |    5523 |         4 | Mossy Castle Brick                                   | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_brick                     |    1343 |     true |    5523 |         5 | Thick Castle Brick                                   | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_door                      |    1355 |     true |    5534 |         0 | Yellow Castle Door                                   | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_door                      |    1355 |     true |    5534 |         1 | Violet Castle Door                                   | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_door                      |    1355 |     true |    5534 |         2 | Pink Castle Door                                     | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_door                      |    1355 |     true |    5534 |         3 | Blue Castle Door                                     | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_door_vanished             |    1356 |        ? |         |           | tile.twilightforest.CastleDoorVanished.name          | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_pillar                    |    1348 |     true |    5528 |         0 | Encased Castle Brick Pillar                          | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_pillar                    |    1348 |     true |    5528 |         1 | Encased Castle Brick Tile                            | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_pillar                    |    1348 |     true |    5528 |         2 | Bold Castle Brick Pillar                             | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_pillar                    |    1348 |     true |    5528 |         3 | Bold Castle Brick Tiles                              | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_rune_brick                |    1350 |     true |    5530 |         0 | Pink Castle Rune Brick                               | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_rune_brick                |    1350 |     true |    5530 |         1 | Blue Castle Rune Brick                               | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_rune_brick                |    1350 |     true |    5530 |         2 | Yellow Castle Rune Brick                             | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_rune_brick                |    1350 |     true |    5530 |         3 | Violet Castle Rune Brick                             | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_stairs                    |    1349 |     true |    5529 |         0 | Encased Castle Brick Stairs                          | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_stairs                    |    1349 |     true |    5529 |         8 | Bold Castle Brick Stairs                             | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_stairs_brick              |    1344 |    false |    5524 |         0 | Castle Brick Stairs                                  | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_stairs_cracked            |    1346 |    false |    5525 |         0 | Cracked Castle Brick Stairs                          | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_stairs_mossy              |    1347 |    false |    5527 |         0 | Mossy Castle Brick Stairs                            | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_stairs_worn               |    1345 |    false |    5526 |         0 | Worn Castle Brick Stairs                             | true   |                                                                         |
| The Twilight Forest        | twilightforest:castle_unlock                    |    1357 |    false |         |           | tile.twilightforest.CastleUnlock.name                | true   |                                                                         |
| The Twilight Forest        | twilightforest:cicada                           |    1294 |    false |    5477 |         0 | Cicada                                               | true   |                                                                         |
| The Twilight Forest        | twilightforest:cinder_furnace                   |    1352 |    false |    5532 |         0 | Cinder Furnace [NYI]                                 | true   |                                                                         |
| The Twilight Forest        | twilightforest:cinder_furnace_lit               |    1353 |    false |         |           | tile.twilightforest.CinderFurnaceLit.name            | true   |                                                                         |
| The Twilight Forest        | twilightforest:cinder_log                       |    1354 |    false |    5533 |         0 | Cinder Log [NYI]                                     | true   |                                                                         |
| The Twilight Forest        | twilightforest:dark_button                      |    1408 |    false |    5583 |         0 | Darkwood Button                                      | true   |                                                                         |
| The Twilight Forest        | twilightforest:dark_door                        |    1409 |    false |         |           | item.twilightforest.DarkDoor.name                    | true   |                                                                         |
| The Twilight Forest        | twilightforest:dark_doubleslab                  |    1407 |    false |         |           | Darkwood Slab                                        | true   |                                                                         |
| The Twilight Forest        | twilightforest:dark_fence                       |    1411 |    false |    5586 |         0 | Darkwood Fence                                       | true   | fenceWood                                                               |
| The Twilight Forest        | twilightforest:dark_gate                        |    1412 |    false |    5587 |         0 | Darkwood Gate                                        | true   | fenceGateWood                                                           |
| The Twilight Forest        | twilightforest:dark_leaves                      |    1322 |    false |    5503 |         0 | Darkwood Leaves                                      | true   | treeLeaves                                                              |
| The Twilight Forest        | twilightforest:dark_planks                      |    1404 |    false |    5580 |         0 | Darkwood Planks                                      | true   | plankWood                                                               |
| The Twilight Forest        | twilightforest:dark_plate                       |    1413 |    false |    5588 |         0 | Darkwood Pressure Plate                              | true   |                                                                         |
| The Twilight Forest        | twilightforest:dark_slab                        |    1406 |    false |    5582 |         0 | Darkwood Slab                                        | true   | slabWood                                                                |
| The Twilight Forest        | twilightforest:dark_stairs                      |    1405 |    false |    5581 |         0 | Darkwood Stairs                                      | true   | stairWood                                                               |
| The Twilight Forest        | twilightforest:dark_trapdoor                    |    1410 |    false |    5585 |         0 | Darkwood Trapdoor                                    | true   |                                                                         |
| The Twilight Forest        | twilightforest:deadrock                         |    1321 |     true |    5502 |         0 | Weathered Deadrock                                   | true   |                                                                         |
| The Twilight Forest        | twilightforest:deadrock                         |    1321 |     true |    5502 |         1 | Cracked Deadrock                                     | true   |                                                                         |
| The Twilight Forest        | twilightforest:deadrock                         |    1321 |     true |    5502 |         2 | Deadrock                                             | true   |                                                                         |
| The Twilight Forest        | twilightforest:double_aurora_slab               |    1325 |    false |         |           | tile.twilightforest.AuroraDoubleSlab.name            | true   |                                                                         |
| The Twilight Forest        | twilightforest:etched_nagastone                 |    1363 |    false |    5538 |         0 | Etched Nagastone                                     | true   |                                                                         |
| The Twilight Forest        | twilightforest:etched_nagastone_mossy           |    1366 |    false |    5541 |         0 | Mossy Etched Nagastone                               | true   |                                                                         |
| The Twilight Forest        | twilightforest:etched_nagastone_weathered       |    1369 |    false |    5544 |         0 | Ruined Etched Nagastone                              | true   |                                                                         |
| The Twilight Forest        | twilightforest:experiment_115                   |    1358 |    false |         |           | tile.twilightforest.experiment115.name               | true   |                                                                         |
| The Twilight Forest        | twilightforest:fiery_essence                    |    1460 |    false |         |           | tile.twilightforest.fiery_essence.name               | true   |                                                                         |
| The Twilight Forest        | twilightforest:fire_jet                         |    1302 |     true |    5484 |         0 | Smoking Block                                        | true   |                                                                         |
| The Twilight Forest        | twilightforest:fire_jet                         |    1302 |     true |    5484 |         1 | Encased Smoker                                       | true   |                                                                         |
| The Twilight Forest        | twilightforest:fire_jet                         |    1302 |     true |    5484 |         3 | Fire Jet                                             | true   |                                                                         |
| The Twilight Forest        | twilightforest:fire_jet                         |    1302 |     true |    5484 |         6 | Encased Fire Jet                                     | true   |                                                                         |
| The Twilight Forest        | twilightforest:firefly                          |    1293 |    false |    5476 |         0 | Firefly                                              | true   |                                                                         |
| The Twilight Forest        | twilightforest:firefly_jar                      |    1299 |    false |    5481 |         0 | Firefly Jar                                          | true   |                                                                         |
| The Twilight Forest        | twilightforest:fluffy_cloud                     |    1328 |    false |    5508 |         0 | Fluffy Cloud                                         | true   |                                                                         |
| The Twilight Forest        | twilightforest:force_field                      |    1351 |     true |    5531 |         0 | Violet Force Field                                   | true   |                                                                         |
| The Twilight Forest        | twilightforest:force_field                      |    1351 |     true |    5531 |         1 | Pink Force Field                                     | true   |                                                                         |
| The Twilight Forest        | twilightforest:force_field                      |    1351 |     true |    5531 |         2 | Orange Force Field                                   | true   |                                                                         |
| The Twilight Forest        | twilightforest:force_field                      |    1351 |     true |    5531 |         3 | Green Force Field                                    | true   |                                                                         |
| The Twilight Forest        | twilightforest:force_field                      |    1351 |     true |    5531 |         4 | Blue Force Field                                     | true   |                                                                         |
| The Twilight Forest        | twilightforest:giant_cobblestone                |    1329 |    false |    5509 |         0 | Giant Cobblestone                                    | true   |                                                                         |
| The Twilight Forest        | twilightforest:giant_leaves                     |    1331 |    false |    5511 |         0 | Giant Leaves                                         | true   |                                                                         |
| The Twilight Forest        | twilightforest:giant_log                        |    1330 |    false |    5510 |         0 | Giant Log                                            | true   |                                                                         |
| The Twilight Forest        | twilightforest:giant_obsidian                   |    1332 |    false |    5512 |         0 | Giant Obsidian                                       | true   |                                                                         |
| The Twilight Forest        | twilightforest:hedge                            |    1297 |    false |    5479 |         0 | Hedge                                                | true   |                                                                         |
| The Twilight Forest        | twilightforest:huge_lilypad                     |    1340 |    false |    5520 |         0 | Huge Lily Pad                                        | true   |                                                                         |
| The Twilight Forest        | twilightforest:huge_mushgloom                   |    1335 |    false |    5515 |         0 | Huge Mushgloom                                       | true   |                                                                         |
| The Twilight Forest        | twilightforest:huge_stalk                       |    1334 |    false |    5514 |         0 | Huge Stalk                                           | true   |                                                                         |
| The Twilight Forest        | twilightforest:huge_waterlily                   |    1341 |    false |    5521 |         0 | Huge Water Lily                                      | true   |                                                                         |
| The Twilight Forest        | twilightforest:iron_ladder                      |    1373 |    false |    5548 |         0 | Iron Ladder                                          | true   |                                                                         |
| The Twilight Forest        | twilightforest:knightmetal_block                |    1339 |    false |    5519 |         0 | Block of Knightmetal                                 | true   | blockKnightmetal                                                        |
| The Twilight Forest        | twilightforest:lapis_block                      |    1361 |    false |         |           | Block Of Lapis [NYI]                                 | true   |                                                                         |
| The Twilight Forest        | twilightforest:magic_leaves                     |    1307 |     true |    5489 |         0 | Timewood Leaves                                      | true   | treeLeaves                                                              |
| The Twilight Forest        | twilightforest:magic_leaves                     |    1307 |     true |    5489 |         1 | Leaves of Transformation                             | true   | treeLeaves                                                              |
| The Twilight Forest        | twilightforest:magic_leaves                     |    1307 |     true |    5489 |         2 | Miner's Leaves                                       | true   | treeLeaves                                                              |
| The Twilight Forest        | twilightforest:magic_leaves                     |    1307 |     true |    5489 |         3 | Sorting Leaves                                       | true   | treeLeaves                                                              |
| The Twilight Forest        | twilightforest:magic_log                        |    1306 |     true |    5488 |         0 | Timewood                                             | true   | logWood                                                                 |
| The Twilight Forest        | twilightforest:magic_log                        |    1306 |     true |    5488 |         1 | Transwood                                            | true   | logWood                                                                 |
| The Twilight Forest        | twilightforest:magic_log                        |    1306 |     true |    5488 |         2 | Minewood                                             | true   | logWood                                                                 |
| The Twilight Forest        | twilightforest:magic_log                        |    1306 |     true |    5488 |         3 | Sortingwood                                          | true   | logWood                                                                 |
| The Twilight Forest        | twilightforest:magic_log_core                   |    1308 |     true |    5490 |         0 | Timewood Clock                                       | true   |                                                                         |
| The Twilight Forest        | twilightforest:magic_log_core                   |    1308 |     true |    5490 |         1 | Heart of Transformation                              | true   |                                                                         |
| The Twilight Forest        | twilightforest:magic_log_core                   |    1308 |     true |    5490 |         2 | Minewood Core                                        | true   |                                                                         |
| The Twilight Forest        | twilightforest:magic_log_core                   |    1308 |     true |    5490 |         3 | Sortingwood Engine                                   | true   |                                                                         |
| The Twilight Forest        | twilightforest:mangrove_button                  |    1398 |    false |    5574 |         0 | Mangrove Button                                      | true   |                                                                         |
| The Twilight Forest        | twilightforest:mangrove_door                    |    1399 |    false |         |           | item.twilightforest.MangroveDoor.name                | true   |                                                                         |
| The Twilight Forest        | twilightforest:mangrove_doubleslab              |    1397 |    false |         |           | Mangrove Slab                                        | true   |                                                                         |
| The Twilight Forest        | twilightforest:mangrove_fence                   |    1401 |    false |    5577 |         0 | Mangrove Fence                                       | true   | fenceWood                                                               |
| The Twilight Forest        | twilightforest:mangrove_gate                    |    1402 |    false |    5578 |         0 | Mangrove Gate                                        | true   | fenceGateWood                                                           |
| The Twilight Forest        | twilightforest:mangrove_planks                  |    1394 |    false |    5571 |         0 | Mangrove Planks                                      | true   | plankWood                                                               |
| The Twilight Forest        | twilightforest:mangrove_plate                   |    1403 |    false |    5579 |         0 | Mangrove Pressure Plate                              | true   |                                                                         |
| The Twilight Forest        | twilightforest:mangrove_slab                    |    1396 |    false |    5573 |         0 | Mangrove Slab                                        | true   | slabWood                                                                |
| The Twilight Forest        | twilightforest:mangrove_stairs                  |    1395 |    false |    5572 |         0 | Mangrove Stairs                                      | true   | stairWood                                                               |
| The Twilight Forest        | twilightforest:mangrove_trapdoor                |    1400 |    false |    5576 |         0 | Mangrove Trapdoor                                    | true   |                                                                         |
| The Twilight Forest        | twilightforest:maze_stone                       |    1296 |     true |    5478 |         0 | Mazestone                                            | true   |                                                                         |
| The Twilight Forest        | twilightforest:maze_stone                       |    1296 |     true |    5478 |         1 | Mazestone Brick                                      | true   |                                                                         |
