+-------------------------------+-------------------------------------------------------+---------+----------+----------+----------------------------------------------------+--------------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                             |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                     |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                   |
| *** ALSO ***                                                                                                                                                                                                                                                |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                   |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                    |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                   |
+-------------------------------+-------------------------------------------------------+---------+----------+----------+----------------------------------------------------+--------------------------------------------------------------------------------+
| Mod name                      | Registry name                                         | Item ID | Meta/dmg | Subtypes | Display name                                       | Ore Dict keys                                                                  |
| Spartan Weaponry              | spartanweaponry:mace_wood                             |    7655 |        0 |    false | Wooden Flanged Mace                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:material                              |    7557 |        0 |     true | Handle                                             |                                                                                |
| Spartan Weaponry              | spartanweaponry:material                              |    7557 |        1 |     true | Pole                                               |                                                                                |
| Spartan Weaponry              | spartanweaponry:material                              |    7557 |        2 |     true | Explosive Charge                                   |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_bronze                           |    7743 |        0 |    false | Bronze Pike                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_copper                           |    7699 |        0 |    false | Copper Pike                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_diamond                          |    7616 |        0 |    false | Diamond Pike                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_electrum                         |    7853 |        0 |    false | Electrum Pike                                      |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_gold                             |    7615 |        0 |    false | Golden Pike                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_invar                            |    7809 |        0 |    false | Invar Pike                                         |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_iron                             |    7614 |        0 |    false | Iron Pike                                          |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_lead                             |    7897 |        0 |    false | Lead Pike                                          |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_nickel                           |    7875 |        0 |    false | Nickel Pike                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_platinum                         |    7831 |        0 |    false | Platinum Pike                                      |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_silver                           |    7787 |        0 |    false | Silver Pike                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_steel                            |    7765 |        0 |    false | Steel Pike                                         |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_stone                            |    7613 |        0 |    false | Stone Pike                                         |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_tin                              |    7721 |        0 |    false | Tin Pike                                           |                                                                                |
| Spartan Weaponry              | spartanweaponry:pike_wood                             |    7612 |        0 |    false | Wooden Pike                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:quiver_arrow                          |    7671 |        0 |    false | Light Arrow Quiver                                 |                                                                                |
| Spartan Weaponry              | spartanweaponry:quiver_arrow_heavy                    |    7673 |        0 |    false | Heavy Arrow Quiver                                 |                                                                                |
| Spartan Weaponry              | spartanweaponry:quiver_arrow_moderate                 |    7672 |        0 |    false | Moderate Arrow Quiver                              |                                                                                |
| Spartan Weaponry              | spartanweaponry:quiver_bolt                           |    7681 |        0 |    false | Light Bolt Quiver                                  |                                                                                |
| Spartan Weaponry              | spartanweaponry:quiver_bolt_heavy                     |    7683 |        0 |    false | Heavy Bolt Quiver                                  |                                                                                |
| Spartan Weaponry              | spartanweaponry:quiver_bolt_moderate                  |    7682 |        0 |    false | Moderate Bolt Quiver                               |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_bronze                         |    7737 |        0 |    false | Bronze Rapier                                      |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_copper                         |    7693 |        0 |    false | Copper Rapier                                      |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_diamond                        |    7582 |        0 |    false | Diamond Rapier                                     |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_electrum                       |    7847 |        0 |    false | Electrum Rapier                                    |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_gold                           |    7581 |        0 |    false | Golden Rapier                                      |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_invar                          |    7803 |        0 |    false | Invar Rapier                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_iron                           |    7580 |        0 |    false | Iron Rapier                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_lead                           |    7891 |        0 |    false | Lead Rapier                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_nickel                         |    7869 |        0 |    false | Nickel Rapier                                      |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_platinum                       |    7825 |        0 |    false | Platinum Rapier                                    |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_silver                         |    7781 |        0 |    false | Silver Rapier                                      |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_steel                          |    7759 |        0 |    false | Steel Rapier                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_stone                          |    7579 |        0 |    false | Stone Rapier                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_tin                            |    7715 |        0 |    false | Tin Rapier                                         |                                                                                |
| Spartan Weaponry              | spartanweaponry:rapier_wood                           |    7578 |        0 |    false | Wooden Rapier                                      |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_bronze                          |    7736 |        0 |    false | Bronze Saber                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_copper                          |    7692 |        0 |    false | Copper Saber                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_diamond                         |    7577 |        0 |    false | Diamond Saber                                      |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_electrum                        |    7846 |        0 |    false | Electrum Saber                                     |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_gold                            |    7576 |        0 |    false | Golden Saber                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_invar                           |    7802 |        0 |    false | Invar Saber                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_iron                            |    7575 |        0 |    false | Iron Saber                                         |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_lead                            |    7890 |        0 |    false | Lead Saber                                         |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_nickel                          |    7868 |        0 |    false | Nickel Saber                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_platinum                        |    7824 |        0 |    false | Platinum Saber                                     |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_silver                          |    7780 |        0 |    false | Silver Saber                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_steel                           |    7758 |        0 |    false | Steel Saber                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_stone                           |    7574 |        0 |    false | Stone Saber                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_tin                             |    7714 |        0 |    false | Tin Saber                                          |                                                                                |
| Spartan Weaponry              | spartanweaponry:saber_wood                            |    7573 |        0 |    false | Wooden Saber                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_bronze                          |    7741 |        0 |    false | Bronze Spear                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_copper                          |    7697 |        0 |    false | Copper Spear                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_diamond                         |    7606 |        0 |    false | Diamond Spear                                      |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_electrum                        |    7851 |        0 |    false | Electrum Spear                                     |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_gold                            |    7605 |        0 |    false | Golden Spear                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_invar                           |    7807 |        0 |    false | Invar Spear                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_iron                            |    7604 |        0 |    false | Iron Spear                                         |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_lead                            |    7895 |        0 |    false | Lead Spear                                         |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_nickel                          |    7873 |        0 |    false | Nickel Spear                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_platinum                        |    7829 |        0 |    false | Platinum Spear                                     |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_silver                          |    7785 |        0 |    false | Silver Spear                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_steel                           |    7763 |        0 |    false | Steel Spear                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_stone                           |    7603 |        0 |    false | Stone Spear                                        |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_tin                             |    7719 |        0 |    false | Tin Spear                                          |                                                                                |
| Spartan Weaponry              | spartanweaponry:spear_wood                            |    7602 |        0 |    false | Wooden Spear                                       |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff                                 |    7665 |        0 |    false | Wooden Quarterstaff                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_bronze                          |    7754 |        0 |    false | Bronze Quarterstaff                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_copper                          |    7710 |        0 |    false | Copper Quarterstaff                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_diamond                         |    7669 |        0 |    false | Diamond Quarterstaff                               |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_electrum                        |    7864 |        0 |    false | Electrum Quarterstaff                              |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_gold                            |    7668 |        0 |    false | Golden Quarterstaff                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_invar                           |    7820 |        0 |    false | Invar Quarterstaff                                 |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_iron                            |    7667 |        0 |    false | Iron Quarterstaff                                  |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_lead                            |    7908 |        0 |    false | Lead Quarterstaff                                  |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_nickel                          |    7886 |        0 |    false | Nickel Quarterstaff                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_platinum                        |    7842 |        0 |    false | Platinum Quarterstaff                              |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_silver                          |    7798 |        0 |    false | Silver Quarterstaff                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_steel                           |    7776 |        0 |    false | Steel Quarterstaff                                 |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_stone                           |    7666 |        0 |    false | Stone Quarterstaff                                 |                                                                                |
| Spartan Weaponry              | spartanweaponry:staff_tin                             |    7732 |        0 |    false | Tin Quarterstaff                                   |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_bronze                   |    7748 |        0 |    false | Bronze Throwing Axe                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_copper                   |    7704 |        0 |    false | Copper Throwing Axe                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_diamond                  |    7639 |        0 |    false | Diamond Throwing Axe                               |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_electrum                 |    7858 |        0 |    false | Electrum Throwing Axe                              |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_gold                     |    7638 |        0 |    false | Golden Throwing Axe                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_invar                    |    7814 |        0 |    false | Invar Throwing Axe                                 |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_iron                     |    7637 |        0 |    false | Iron Throwing Axe                                  |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_lead                     |    7902 |        0 |    false | Lead Throwing Axe                                  |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_nickel                   |    7880 |        0 |    false | Nickel Throwing Axe                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_platinum                 |    7836 |        0 |    false | Platinum Throwing Axe                              |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_silver                   |    7792 |        0 |    false | Silver Throwing Axe                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_steel                    |    7770 |        0 |    false | Steel Throwing Axe                                 |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_stone                    |    7636 |        0 |    false | Stone Throwing Axe                                 |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_tin                      |    7726 |        0 |    false | Tin Throwing Axe                                   |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_axe_wood                     |    7635 |        0 |    false | Wooden Throwing Axe                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_bronze                 |    7747 |        0 |    false | Bronze Throwing Knife                              |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_copper                 |    7703 |        0 |    false | Copper Throwing Knife                              |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_diamond                |    7634 |        0 |    false | Diamond Throwing Knife                             |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_electrum               |    7857 |        0 |    false | Electrum Throwing Knife                            |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_gold                   |    7633 |        0 |    false | Golden Throwing Knife                              |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_invar                  |    7813 |        0 |    false | Invar Throwing Knife                               |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_iron                   |    7632 |        0 |    false | Iron Throwing Knife                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_lead                   |    7901 |        0 |    false | Lead Throwing Knife                                |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_nickel                 |    7879 |        0 |    false | Nickel Throwing Knife                              |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_platinum               |    7835 |        0 |    false | Platinum Throwing Knife                            |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_silver                 |    7791 |        0 |    false | Silver Throwing Knife                              |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_steel                  |    7769 |        0 |    false | Steel Throwing Knife                               |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_stone                  |    7631 |        0 |    false | Stone Throwing Knife                               |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_tin                    |    7725 |        0 |    false | Tin Throwing Knife                                 |                                                                                |
| Spartan Weaponry              | spartanweaponry:throwing_knife_wood                   |    7630 |        0 |    false | Wooden Throwing Knife                              |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_bronze                      |    7740 |        0 |    false | Bronze Warhammer                                   |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_copper                      |    7696 |        0 |    false | Copper Warhammer                                   |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_diamond                     |    7601 |        0 |    false | Diamond Warhammer                                  |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_electrum                    |    7850 |        0 |    false | Electrum Warhammer                                 |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_gold                        |    7600 |        0 |    false | Golden Warhammer                                   |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_invar                       |    7806 |        0 |    false | Invar Warhammer                                    |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_iron                        |    7599 |        0 |    false | Iron Warhammer                                     |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_lead                        |    7894 |        0 |    false | Lead Warhammer                                     |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_nickel                      |    7872 |        0 |    false | Nickel Warhammer                                   |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_platinum                    |    7828 |        0 |    false | Platinum Warhammer                                 |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_silver                      |    7784 |        0 |    false | Silver Warhammer                                   |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_steel                       |    7762 |        0 |    false | Steel Warhammer                                    |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_stone                       |    7598 |        0 |    false | Stone Warhammer                                    |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_tin                         |    7718 |        0 |    false | Tin Warhammer                                      |                                                                                |
| Spartan Weaponry              | spartanweaponry:warhammer_wood                        |    7597 |        0 |    false | Wooden Warhammer                                   |                                                                                |
| Spice of Life: Carrot Edition | solcarrot:food_book                                   |    8230 |        0 |    false | Food Book                                          |                                                                                |
| Switch-Bow                    | switchbow:arrowair                                    |    8170 |        0 |    false | Air-Arrow                                          |                                                                                |
| Switch-Bow                    | switchbow:arrowairupgrade                             |    8201 |        0 |    false | Air-Arrow(AOE)                                     |                                                                                |
| Switch-Bow                    | switchbow:arrowbone                                   |    8180 |        0 |    false | Bone-Arrow                                         |                                                                                |
| Switch-Bow                    | switchbow:arrowboneaoe                                |    8196 |        0 |    false | Bone-Arrow(AOE)                                    |                                                                                |
| Switch-Bow                    | switchbow:arrowbouncy                                 |    8192 |        0 |    false | Bouncy-Arrow                                       |                                                                                |
| Switch-Bow                    | switchbow:arrowburial                                 |    8185 |        0 |    false | Burial-Arrow                                       |                                                                                |
| Switch-Bow                    | switchbow:arrowburialaoe                              |    8198 |        0 |    false | Burial-Arrow(AOE)                                  |                                                                                |
| Switch-Bow                    | switchbow:arrowchorus                                 |    8186 |        0 |    false | Chorus-Arrow                                       |                                                                                |
| Switch-Bow                    | switchbow:arrowdiamond                                |    8177 |        0 |    false | Reinforced Arrow                                   |                                                                                |
| Switch-Bow                    | switchbow:arrowdispenser                              |    8160 |        0 |    false | Arrow-Dispenser                                    |                                                                                |
| Switch-Bow                    | switchbow:arrowdragonbreath                           |    8188 |        0 |    false | Dragon-Arrow                                       |                                                                                |
| Switch-Bow                    | switchbow:arrowenderperle                             |    8171 |        0 |    false | Teleport-Arrow                                     |                                                                                |
| Switch-Bow                    | switchbow:arrowfire                                   |    8179 |        0 |    false | Fire-Arrow                                         |                                                                                |
| Switch-Bow                    | switchbow:arrowfireupgrade                            |    8199 |        0 |    false | FireStorm-Arrow                                    |                                                                                |
| Switch-Bow                    | switchbow:arrowfirework                               |    8181 |        0 |    false | Rocket-Arrow                                       |                                                                                |
| Switch-Bow                    | switchbow:arrowfrost                                  |    8169 |        0 |    false | Frost-Arrow                                        |                                                                                |
| Switch-Bow                    | switchbow:arrowknockback                              |    8191 |        0 |    false | Knockback-Arrow                                    |                                                                                |
| Switch-Bow                    | switchbow:arrowlightningbolt                          |    8167 |        0 |    false | Thunder-Arrow                                      |                                                                                |
| Switch-Bow                    | switchbow:arrowlightningboltstorm                     |    8195 |        0 |    false | Thunderstorm-Arrow                                 |                                                                                |
| Switch-Bow                    | switchbow:arrowlove                                   |    8178 |        0 |    false | Love-Arrow                                         |                                                                                |
| Switch-Bow                    | switchbow:arrowluck                                   |    8183 |        0 |    false | Luck-Arrow                                         |                                                                                |
| Switch-Bow                    | switchbow:arrowluckupgrade                            |    8200 |        0 |    false | Transforming Luck-Arrow                            |                                                                                |
| Switch-Bow                    | switchbow:arrowofthesearcher                          |    8193 |        0 |    false | Arrow of the Searcher                              |                                                                                |
| Switch-Bow                    | switchbow:arrowpiercing                               |    8194 |        0 |    false | Piercing-Arrow                                     |                                                                                |
| Switch-Bow                    | switchbow:arrowprotector                              |    8190 |        0 |    false | Protector-Arrow                                    |                                                                                |
| Switch-Bow                    | switchbow:arrowredstone                               |    8184 |        0 |    false | Redstone-Arrow                                     |                                                                                |
| Switch-Bow                    | switchbow:arrowsplit                                  |    8175 |        0 |    false | Sliver-Arrow                                       |                                                                                |
| Switch-Bow                    | switchbow:arrowsplitlove                              |    8182 |        0 |    false | Love-Arrow (AOE)                                   |                                                                                |
| Switch-Bow                    | switchbow:arrowsplitloveupgrade                       |    8202 |        0 |    false | Transforming Love-Arrow(AOE)                       |                                                                                |
| Switch-Bow                    | switchbow:arrowsplitupgrade                           |    8197 |        0 |    false | Transforming Sliver-Arrow                          |                                                                                |
| Switch-Bow                    | switchbow:arrowsprinkler                              |    8187 |        0 |    false | Sprinkler-Arrow                                    |                                                                                |
| Switch-Bow                    | switchbow:arrowtnt                                    |    8168 |        0 |    false | TNT-Arrow                                          |                                                                                |
| Switch-Bow                    | switchbow:arrowtorch                                  |    8174 |        0 |    false | Torch-Arrow                                        |                                                                                |
| Switch-Bow                    | switchbow:arrowtriple                                 |    8189 |        0 |    false | Triple-Arrow                                       |                                                                                |
| Switch-Bow                    | switchbow:arrowunderwater                             |    8176 |        0 |    false | Underwater-Arrow                                   |                                                                                |
| Switch-Bow                    | switchbow:arrowvampier                                |    8172 |        0 |    false | Vampire-Arrow                                      |                                                                                |
| Switch-Bow                    | switchbow:arrowwither                                 |    8173 |        0 |    false | Wither-Arrow                                       |                                                                                |
| Switch-Bow                    | switchbow:lovepotion                                  |    8166 |        0 |    false | Love-Potion                                        | lovepotion                                                                     |
| Switch-Bow                    | switchbow:magicquiver                                 |    8165 |        0 |    false | Big-Quiver                                         |                                                                                |
| Switch-Bow                    | switchbow:podest                                      |    8161 |        0 |    false | Pedestal                                           |                                                                                |
| Switch-Bow                    | switchbow:quiver                                      |    8164 |        0 |    false | Quiver                                             |                                                                                |
| Switch-Bow                    | switchbow:switchbow                                   |    8162 |        0 |    false | Switch-Bow                                         |                                                                                |
| Switch-Bow                    | switchbow:switchcrossbow                              |    8163 |        0 |    false | Switch-Crossbow                                    |                                                                                |
| Thaumcraft                    | thaumcraft:activator_rail                             |    4773 |        0 |    false | Arcane Activator Rail                              |                                                                                |
| Thaumcraft                    | thaumcraft:alembic                                    |    4745 |        0 |    false | Arcane Alembic                                     |                                                                                |
